id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_followup_with	log_prob_followup_without	normalized_log_prob_with	normalized_log_prob_without	normalized_log_prob_diff	log_prob_with_particle	log_prob_without_particle	log_prob_diff	prob_ratio	include_context
8297	not	[NO CONTEXT]	Well, I am under a lot of pressure. My boss is very pushy. He assigned me three projects. Now the deadlines are near, and I still have not finished all of my projects.	Well, I am under a lot of pressure. My boss is very pushy. He assigned me three projects. Now the deadlines are near, and I still have finished all of my projects.	Is there anything I can do to help you?	-114.28155517578125	-121.80499267578125	-12.192983627319336	-12.480764389038086	0.10669248951473224	0.10246512983469572	0.004227359680036527	-12.192983627319336	-12.480764389038086	0.28778076171875	1.3334649255158866	False
8299	not	[NO CONTEXT]	Yeah, I don't mind it either. We’ll both end up rich slobs and not need it, but what if we do, you know?	Yeah, I don't mind it either. We’ll both end up rich slobs and need it, but what if we do, you know?	Yeah. It won't be much, but at least we’ll have a monthly check when we get old.	-122.09771728515625	-129.32275390625	-52.63231086730957	-53.33279800415039	0.4310671160574451	0.4124007291308764	0.01866638692656869	-52.63231086730957	-53.33279800415039	0.7004871368408203	2.014733919575466	False
8303	not	[NO CONTEXT]	It is a very difficult climb, because there are not many places to put your hands and feet.	It is a very difficult climb, because there are many places to put your hands and feet.	What did you do last week?	-65.60699462890625	-68.30865478515625	-19.331344604492188	-19.184165954589844	0.2946537135839911	0.28084531916091315	0.013808394423077963	-19.331344604492188	-19.184165954589844	-0.14717864990234375	0.8631397638070933	False
8306	not	[NO CONTEXT]	You are not telling me that we drove 50 miles to come here for just sunbath, are you?	You are telling me that we drove 50 miles to come here for just sunbath, are you?	Hey, don't shout. Come here! Sit closer. Now, Jim, we’Ve had a lovely day. Don't spoil it now.	-90.8441162109375	-97.22540283203125	-102.07347679138184	-104.0023078918457	1.1236113140709088	1.0697030288629648	0.053908285207943996	-102.07347679138184	-104.0023078918457	1.9288311004638672	6.88146180108131	False
8309	not	[NO CONTEXT]	I hope it's not gonna break into three digits	I hope it's gonna break into three digits	But it's already awfully close.	-61.811767578125	-62.583251953125	-28.032426834106445	-28.78752899169922	0.4535127845790166	0.4599877458151447	-0.006474961236128063	-28.032426834106445	-28.78752899169922	0.7551021575927734	2.127828886129321	False
8318	not	[NO CONTEXT]	You mean like a breast enlargement? I don't think that's really necessary. That's not the way a woman should stay attractive.	You mean like a breast enlargement? I don't think that's really necessary. That's the way a woman should stay attractive.	Why not? Why can't we go back to the way things were?	-94.7327880859375	-98.95782470703125	-28.174543380737305	-29.78837776184082	0.297410684832569	0.30102094351841857	-0.0036102586858495767	-28.174543380737305	-29.78837776184082	1.6138343811035156	5.02203073658277	False
8328	not	[NO CONTEXT]	Actually, I'm not good at tennis at all ...	Actually, I'm good at tennis at all ...	Neither am I. It's just that the best-looking girls are in that club.	-56.610076904296875	-66.200439453125	-45.01651954650879	-51.87877082824707	0.7952032925624218	0.7836620308990733	0.011541261663348568	-45.01651954650879	-51.87877082824707	6.862251281738281	955.5157831347276	False
8329	not	[NO CONTEXT]	Not me. I'd like to be a bachelor forever.	me. I'd like to be a bachelor forever.	I don't believe you can make it when you meet your Mrs. Right.	-56.46417236328125	-60.468505859375	-47.65178871154785	-48.83409881591797	0.8439296409936559	0.8075955924805898	0.0363340485130661	-47.65178871154785	-48.83409881591797	1.1823101043701172	3.261900837266037	False
8332	not	[NO CONTEXT]	Not much, that new reality-TV show, Ally McNeal, oooo, Dark Angel.	much, that new reality-TV show, Ally McNeal, oooo, Dark Angel.	Wait a second. I want to watch Ally McNeal.	-115.96441650390625	-121.08013916015625	-26.401344299316406	-28.092510223388672	0.22766763370406023	0.23201584023809127	-0.004348206534031035	-26.401344299316406	-28.092510223388672	1.6911659240722656	5.425803093140475	False
8341	not	[NO CONTEXT]	Why not?	Why?	His father is a prisoner.	-29.047119140625	-27.10003662109375	-25.79380989074707	-25.304323196411133	0.8879989015734133	0.9337376015468225	-0.04573869997340918	-25.79380989074707	-25.304323196411133	-0.4894866943359375	0.6129409395045459	False
8345	not	[NO CONTEXT]	Really? Why not? I hear it’s pretty good.	Really? Why? I hear it’s pretty good.	The people don’t really work out there. They just stand around and talk all the time.	-53.70172119140625	-52.927001953125	-49.05059623718262	-47.759037017822266	0.9133896483942131	0.9023567414628971	0.011032906931315978	-49.05059623718262	-47.759037017822266	-1.2915592193603516	0.2748419099959236	False
8368	not	[NO CONTEXT]	Not great. It's a kind of boring.	great. It's a kind of boring.	Really? I heard it was supposed to be great.	-53.614044189453125	-57.00335693359375	-25.465333938598633	-28.035348892211914	0.4749750615456861	0.4918192611861752	-0.01684419964048911	-25.465333938598633	-28.035348892211914	2.5700149536132812	13.066019823681284	False
8369	not	[NO CONTEXT]	I have a feeling that we're not supposed to be in here.	I have a feeling that we're supposed to be in here.	I think you're right. Let's go.	-47.412437438964844	-48.37892150878906	-14.442481994628906	-15.041301727294922	0.30461378437295183	0.31090609832140115	-0.006292313948449313	-14.442481994628906	-15.041301727294922	0.5988197326660156	1.8199694817265795	False
8374	not	[NO CONTEXT]	No, not really.	No, really.	Why is that? It is called real art.	-29.871826171875	-30.848388671875	-41.364967346191406	-41.02766418457031	1.3847485288709085	1.3299775434292271	0.05477098544168135	-41.364967346191406	-41.02766418457031	-0.33730316162109375	0.7136924429447857	False
8387	not	[NO CONTEXT]	No, not yet. I'm really worried.	No, yet. I'm really worried.	Well, it'd be foolish to call the police. He probably just went away overnight.	-46.509033203125	-51.212646484375	-59.34213066101074	-60.010183334350586	1.2759269882441562	1.1717844605562362	0.10414252768791998	-59.34213066101074	-60.010183334350586	0.6680526733398438	1.9504354851104366	False
8391	not	[NO CONTEXT]	Of course not.	Of course.	I’m Jack. What’s your name?	-29.54052734375	-27.98779296875	-24.175010681152344	-23.633644104003906	0.8183676073158234	0.8444268588949563	-0.026059251579132914	-24.175010681152344	-23.633644104003906	-0.5413665771484375	0.5819524258320393	False
8401	not	[NO CONTEXT]	Not really. I could take it or leave it.	really. I could take it or leave it.	Not me. I have to have my TV and watch whatever comes on.	-45.27650451660156	-52.371551513671875	-45.545888900756836	-47.76061820983887	1.0059497610743449	0.9119572903500998	0.0939924707242451	-45.545888900756836	-47.76061820983887	2.2147293090820312	9.158929536980803	False
8404	not	[NO CONTEXT]	Not too well. He had to have four teeth pulled last week.	too well. He had to have four teeth pulled last week.	He did? That's too bad!	-64.96588134765625	-73.31842041015625	-19.779647827148438	-21.820465087890625	0.30446208712693806	0.29761231851181563	0.006849768615122431	-19.779647827148438	-21.820465087890625	2.0408172607421875	7.696897000897644	False
8415	not	[NO CONTEXT]	Not really. To be honest, it's very cheap. I only spent $ 100.	really. To be honest, it's very cheap. I only spent $ 100.	Are you kidding? $ 100 for this big leather sofa?	-74.32232666015625	-80.75323486328125	-29.453624725341797	-31.415611267089844	0.39629578417291	0.38903223282977883	0.007263551343131169	-29.453624725341797	-31.415611267089844	1.9619865417480469	7.113444192243175	False
8423	not	[NO CONTEXT]	But it was not at all so fine yesterday.	But it was at all so fine yesterday.	Because it rained last night.	-58.84326171875	-61.222900390625	-16.23873472213745	-17.86688470840454	0.27596591772483425	0.29183335964822205	-0.015867441923387793	-16.23873472213745	-17.86688470840454	1.6281499862670898	5.094441208968061	False
8432	not	[NO CONTEXT]	I’m afraid that’s not my cup of tea. I just find skin-diving attracting.	I’m afraid that’s my cup of tea. I just find skin-diving attracting.	So have you ever been to the stamp display of the town?	-88.57362365722656	-93.39935302734375	-50.74527359008789	-50.39259338378906	0.5729163095603764	0.5395389984022271	0.03337731115814935	-50.74527359008789	-50.39259338378906	-0.3526802062988281	0.7028019090676867	False
8437	not	[NO CONTEXT]	Well, please sing one that’s not sad.	Well, please sing one that’s sad.	OK, I’ll sing San Francisco then.	-60.27685546875	-58.91845703125	-32.111934661865234	-33.75139617919922	0.5327407080568989	0.5728492883188995	-0.04010858026200059	-32.111934661865234	-33.75139617919922	1.6394615173339844	5.152394290083541	False
8456	not	[NO CONTEXT]	I’m afraid not, George. You gotta know something, I’m not available any more. but I know Becky has a crush on ya.	I’m afraid, George. You gotta know something, I’m available any more. but I know Becky has a crush on ya.	Are you kidding me? Becky? She’s a real bitch.	-128.8673095703125	-134.8309326171875	-31.26058578491211	-31.445659637451172	0.24257964171942092	0.23322288904380575	0.009356752675615171	-31.26058578491211	-31.445659637451172	0.1850738525390625	1.203307304145922	False
8460	not	[NO CONTEXT]	Yeah, not seeing a single person anywhere informed me. Hey! How about that one over there?	Yeah, seeing a single person anywhere informed me. Hey! How about that one over there?	Oh, give me a break! That place is too lavish for us.	-101.8509521484375	-106.3519287109375	-45.057294845581055	-44.39167022705078	0.44238462081252405	0.41740352775083644	0.02498109306168761	-45.057294845581055	-44.39167022705078	-0.6656246185302734	0.5139524032321865	False
8463	not	[NO CONTEXT]	Well, it’s not like that. We just e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Well, it’s like that. We just e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Out of hand.	-138.205078125	-142.72909545898438	-15.997501373291016	-15.672256469726562	0.11575190716814347	0.10980421629751203	0.005947690870631447	-15.997501373291016	-15.672256469726562	-0.3252449035644531	0.7223504257837663	False
8478	not	[NO CONTEXT]	Sure, why not?	Sure, why?	That is the pump you are in front of.	-31.41552734375	-34.650634765625	-41.53958511352539	-40.09000587463379	1.3222628625328339	1.1569775314593918	0.16528533107344212	-41.53958511352539	-40.09000587463379	-1.4495792388916016	0.23466900691527728	False
8483	not	[NO CONTEXT]	Yes. An automatic message says your phone is not in service.	Yes. An automatic message says your phone is in service.	Really? I had no idea. Let me check.Yes, it's dead. There's no dial tone.	-65.83013916015625	-67.19879150390625	-58.30295944213867	-58.54925346374512	0.8856575450994427	0.8712843215393489	0.01437322356009385	-58.30295944213867	-58.54925346374512	0.2462940216064453	1.2792756529338574	False
8496	not	[NO CONTEXT]	it might not be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	it might be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	Like what?	-94.53689575195312	-102.20709228515625	-12.870269775390625	-12.447208404541016	0.1361401775784956	0.12178419448440517	0.014355983094090446	-12.870269775390625	-12.447208404541016	-0.4230613708496094	0.6550384316131439	False
8501	not	[NO CONTEXT]	Really? I’m not sure that I would like all the attention. There have been numerous cases of paparazzi interfering with star’s private live in recent years.	Really? I’m sure that I would like all the attention. There have been numerous cases of paparazzi interfering with star’s private live in recent years.	I love being photographed! If I were famous, I’d do interviews for all the top magazines, like cosmo and elle.	-119.497802734375	-125.49813842773438	-68.60630798339844	-72.84006881713867	0.5741219203494442	0.5804075640459176	-0.006285643696473442	-68.60630798339844	-72.84006881713867	4.233760833740234	68.97615283273811	False
8508	not	[NO CONTEXT]	Not really. I like going to an art exhibition once or twice a year. I hardly know anything about art or sculpture. You are a true art lover, aren’t you?	really. I like going to an art exhibition once or twice a year. I hardly know anything about art or sculpture. You are a true art lover, aren’t you?	I love going to art galleries, particularly when one is holding an exhibition of abstract art.	-109.73008346557617	-121.95653533935547	-37.444515228271484	-38.750553131103516	0.34124201901312085	0.31774068542761136	0.023501333585509487	-37.444515228271484	-38.750553131103516	1.3060379028320312	3.691518543613706	False
8511	not	[NO CONTEXT]	Not really. I wasn thinking of maybe going to a movie. Do you want to go with me?	really. I wasn thinking of maybe going to a movie. Do you want to go with me?	Sure. What movies were you thinking about going to?	-90.25384521484375	-96.08856201171875	-25.44791030883789	-25.724472045898438	0.28195929213055354	0.26771627660284	0.014243015527713565	-25.44791030883789	-25.724472045898438	0.2765617370605469	1.318588355974103	False
8518	not	[NO CONTEXT]	Not much, just heading over to the shooting range. You wanna come?	much, just heading over to the shooting range. You wanna come?	Seriously? You mean to fire a real weapon? I don’t know man.	-61.94390869140625	-76.99615478515625	-43.163204193115234	-47.50113487243652	0.6968111167822294	0.616928663580406	0.07988245320182341	-43.163204193115234	-47.50113487243652	4.337930679321289	76.54897096192359	False
8520	not	[NO CONTEXT]	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has not only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have yet released an official statement.	Not a great week for the world! Any good news?	-405.0158500671387	-423.61931133270264	-38.19283485412598	-37.9147834777832	0.09429960542975004	0.08950201858952943	0.004797586840220608	-38.19283485412598	-37.9147834777832	-0.27805137634277344	0.7572579153726884	False
8526	not	[NO CONTEXT]	I am not cheating. When you pass go, you collect $ 200, Everyone knows that!	I am cheating. When you pass go, you collect $ 200, Everyone knows that!	Well you can’t just take the money. You have to ask the bank for money. And I’m the banker.	-90.97210693359375	-93.10906982421875	-51.20361328125	-52.08052062988281	0.5628495921131818	0.5593495964271363	0.0034999956860454207	-51.20361328125	-52.08052062988281	0.8769073486328125	2.403455151783654	False
8535	not	[NO CONTEXT]	Not too much. I've been pretty busy.	too much. I've been pretty busy.	Me too. Seems like all I do is eat and sleep.	-46.983642578125	-54.609619140625	-29.00212860107422	-30.150379180908203	0.6172813985814128	0.5521074795132354	0.06517391906817749	-29.00212860107422	-30.150379180908203	1.1482505798339844	3.1526727332872095	False
8540	not	[NO CONTEXT]	Yeah! I just started my training today and I’m not really sure where to begin.	Yeah! I just started my training today and I’m really sure where to begin.	It’s ok, I know how it is. This machine here will work out your upper body, mainly your triceps and biceps. Are you looking to develop strength or muscle tone and definition?	-67.44927978515625	-76.00250244140625	-100.3305492401123	-100.33792686462402	1.4874962276793995	1.3201924100062237	0.16730381767317581	-100.3305492401123	-100.33792686462402	0.00737762451171875	1.007404906233602	False
8554	not	[NO CONTEXT]	Well ... I told them not to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Well ... I told them to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Oh ... why?	-105.4373550415039	-110.417236328125	-13.506559371948242	-13.693635940551758	0.12810032427910942	0.12401719510401996	0.004083129175089462	-13.506559371948242	-13.693635940551758	0.18707656860351562	1.2057196017817378	False
8558	not	[NO CONTEXT]	I don't know. I never went to a church before. I was not raised as a Christian, so I don't know what to do.	I don't know. I never went to a church before. I was raised as a Christian, so I don't know what to do.	Don't worry. You don't have to do anything.All you have to do is listen. You will enjoy it.	-74.76994323730469	-75.24120712280273	-43.445587158203125	-43.827890396118164	0.5810568428588425	0.5824985014472954	-0.0014416585884529098	-43.445587158203125	-43.827890396118164	0.38230323791503906	1.4656564603630495	False
8561	not	[NO CONTEXT]	He's still not sure whether he wants to put me in charge, or whether he wants to hire an American.But even if he hires an American, I'll probably be transferred to our American office.	He's still sure whether he wants to put me in charge, or whether he wants to hire an American.But even if he hires an American, I'll probably be transferred to our American office.	Where will it be?	-133.983154296875	-141.180908203125	-15.398868560791016	-15.134771347045898	0.11493137806466895	0.10720126070637429	0.007730117358294666	-15.398868560791016	-15.134771347045898	-0.2640972137451172	0.7678988857015193	False
8565	not	[NO CONTEXT]	Well, think about it. We are a society that is always on the go, not because we have to, but because we want to.	Well, think about it. We are a society that is always on the go, because we have to, but because we want to.	Why?	-69.86396789550781	-77.04939270019531	-10.18848991394043	-10.78764533996582	0.14583325598080638	0.14000947913945694	0.005823776841349437	-10.18848991394043	-10.78764533996582	0.5991554260253906	1.8205805359535452	False
8566	not	[NO CONTEXT]	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I just can’t! I’m ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!	-136.11813735961914	-147.0245704650879	-81.60178756713867	-81.69315719604492	0.5994923905809094	0.5556428897402804	0.043849500840629	-81.60178756713867	-81.69315719604492	0.09136962890625	1.0956739231730013	False
8574	not	[NO CONTEXT]	It is a very difficult climb because there are not many places to put your hands and feet.	It is a very difficult climb because there are many places to put your hands and feet.	What did you do last week?	-64.17730712890625	-66.71490478515625	-19.30243492126465	-18.935272216796875	0.3007672927518424	0.28382371642101006	0.01694357633083232	-19.30243492126465	-18.935272216796875	-0.36716270446777344	0.6926969309896153	False
8580	not	[NO CONTEXT]	I know! Well ... he said I’m not pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	I know! Well ... he said I’m pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m just scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I just can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?	-122.91004943847656	-121.54890441894531	-184.34853553771973	-184.82360076904297	1.4998654412713144	1.52056986159256	-0.020704420321245642	-184.34853553771973	-184.82360076904297	0.4750652313232422	1.6081190938009027	False
8582	not	[NO CONTEXT]	Horowitz, I beg to differ. Even in your most recent study, the investigative approach was flawed! You know as well as I do that the collection of data was not systematic, and there is a large margin of error. To draw a definitive conclusion based on that data would be misleading	Horowitz, I beg to differ. Even in your most recent study, the investigative approach was flawed! You know as well as I do that the collection of data was systematic, and there is a large margin of error. To draw a definitive conclusion based on that data would be misleading	That is preposterous!	-179.18067932128906	-185.23004150390625	-11.674640655517578	-12.034575462341309	0.06515568921682548	0.06497096996054777	0.00018471925627770724	-11.674640655517578	-12.034575462341309	0.35993480682373047	1.433235974309031	False
8595	not	[NO CONTEXT]	Yes. But I'm not used to eating American-style breakfast.	Yes. But I'm used to eating American-style breakfast.	What are you planning to do today?	-62.2333984375	-63.4486083984375	-18.198970794677734	-18.210132598876953	0.29243093341519294	0.2870060204397706	0.005424912975422358	-18.198970794677734	-18.210132598876953	0.01116180419921875	1.0112243295510777	False
8599	not	[NO CONTEXT]	Why not fifty or one-hundred dollars?	Why fifty or one-hundred dollars?	Okay. One-hundred then. Do you think I will lose it?	-52.69580078125	-54.58302307128906	-41.857858657836914	-43.25385856628418	0.794330061167428	0.7924416078932045	0.0018884532742234894	-41.857858657836914	-43.25385856628418	1.3959999084472656	4.039011195582249	False
8622	not	[NO CONTEXT]	Would you like to live in the country? I’m not sure I’d like it.	Would you like to live in the country? I’m sure I’d like it.	I can see a lot of advantage and disadvantage. The problem is that, for me, each advantage has its own disadvantage.	-56.77484130859375	-58.68304443359375	-63.80713653564453	-64.29627227783203	1.123862877728314	1.0956533168723082	0.02820956085600579	-63.80713653564453	-64.29627227783203	0.4891357421875	1.6309060873566434	False
8624	not	[NO CONTEXT]	Not really. Cars are not permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	really. Cars are permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	What about restaurants and entertainment?	-105.17289733886719	-117.04745483398438	-17.072460174560547	-19.63166046142578	0.16232756353143968	0.16772394144982114	-0.005396377918381462	-17.072460174560547	-19.63166046142578	2.5592002868652344	12.925476507917864	False
8625	not	[NO CONTEXT]	Not rally. 200 years ago, it was just a small insignificant village.	rally. 200 years ago, it was just a small insignificant village.	How did it grow into such a large place?	-81.38824462890625	-78.38629150390625	-24.965272903442383	-25.962120056152344	0.3067429825679714	0.33120740320848785	-0.02446442064051646	-24.965272903442383	-25.962120056152344	0.9968471527099609	2.709724997241908	False
8627	not	[NO CONTEXT]	it's not about pay raise or promotion. You know, I hate getting up early in the morning and coming back home late at night.	it's about pay raise or promotion. You know, I hate getting up early in the morning and coming back home late at night.	Then SOHO is your ideal work style.	-97.84727478027344	-102.11801147460938	-41.10709762573242	-41.88381576538086	0.42011489556600146	0.4101511100790956	0.009963785486905852	-41.10709762573242	-41.88381576538086	0.7767181396484375	2.1743247132115484	False
8640	not	[NO CONTEXT]	not bad. Have you heard Wendy divorced her husband?	bad. Have you heard Wendy divorced her husband?	I've heard. She looks quite depressed.	-74.657958984375	-73.877197265625	-29.2047119140625	-30.873737335205078	0.39118015428435016	0.4179061804984121	-0.02672602621406195	-29.2047119140625	-30.873737335205078	1.6690254211425781	5.306993192698591	False
8655	not	[NO CONTEXT]	Not good. My cousin is driving me up the wall.	good. My cousin is driving me up the wall.	How so?	-58.27886962890625	-65.5875244140625	-7.573450088500977	-9.531806945800781	0.12995190429610795	0.14532957343572314	-0.015377669139615191	-7.573450088500977	-9.531806945800781	1.9583568572998047	7.0876714362664215	False
8657	not	[NO CONTEXT]	I'm not surprised.	I'm surprised.	What's the problem?	-32.375244140625	-32.289306640625	-13.399391174316406	-12.461519241333008	0.413877687411865	0.38593331780170426	0.027944369610160724	-13.399391174316406	-12.461519241333008	-0.9378719329833984	0.3914600027106103	False
8661	not	[NO CONTEXT]	no, thanks. I'm not in the mood for traveling.	no, thanks. I'm in the mood for traveling.	Come on. A trip will do you good. Are you doing anything this weekend?	-57.88800048828125	-59.65130615234375	-38.53797149658203	-41.56662940979004	0.6657333328412958	0.6968268105250341	-0.03109347768373838	-38.53797149658203	-41.56662940979004	3.028657913208008	20.669473738460685	False
8664	not	[NO CONTEXT]	not much. Last night I met this great guy at the bar and we had such a wonderful time that we decided to meet again tonight.	much. Last night I met this great guy at the bar and we had such a wonderful time that we decided to meet again tonight.	Oh, that's exciting. What's this guy like? Is he hot?	-90.12176513671875	-88.42645263671875	-31.975074768066406	-32.162567138671875	0.35479858522032703	0.36372110584153966	-0.008922520621212626	-31.975074768066406	-32.162567138671875	0.18749237060546875	1.2062210466496182	False
8669	not	[NO CONTEXT]	I am not good at picking gifts. Maybe you can ask if there's anything she needs to make it easier?	I am good at picking gifts. Maybe you can ask if there's anything she needs to make it easier?	I don't think so. That way it would lose all the charm. I want it to be a surprise. I want to show her that I care about her and I hope our friendship will last.	-90.06256103515625	-97.52105712890625	-86.1108627319336	-89.23245620727539	0.9561227411501201	0.915007064467372	0.04111567668274807	-86.1108627319336	-89.23245620727539	3.121593475341797	22.682494857427585	False
8672	not	[NO CONTEXT]	not really. I thought I'd just have a look today.	really. I thought I'd just have a look today.	Would you like to look at the new digital camcorders that have just come in?	-60.64459228515625	-61.30255126953125	-39.53644561767578	-40.132707595825195	0.6519368690248902	0.6546661886774043	-0.002729319652514106	-39.53644561767578	-40.132707595825195	0.5962619781494141	1.8153203947108416	False
8673	not	[NO CONTEXT]	not much. I'm just trying to hook up to the internet. I'm having a few problems though.	much. I'm just trying to hook up to the internet. I'm having a few problems though.	What's wrong?	-82.50384521484375	-83.55438232421875	-8.780326843261719	-8.792671203613281	0.10642324391544843	0.10523291488763327	0.0011903290278151568	-8.780326843261719	-8.792671203613281	0.0123443603515625	1.0124208664499834	False
8676	not	[NO CONTEXT]	I like playing computer games, but I'm not really into board games.	I like playing computer games, but I'm really into board games.	How about individual games like the Rubik's cube or solitaire?	-56.89007568359375	-54.55780029296875	-39.236928939819336	-40.517465591430664	0.6896972533143365	0.7426521115927842	-0.0529548582784477	-39.236928939819336	-40.517465591430664	1.2805366516113281	3.598570386073075	False
8677	not	[NO CONTEXT]	pretty well. I don't know if I'll get the promotion or not, but I feel good about it.	pretty well. I don't know if I'll get the promotion or, but I feel good about it.	If you get the promotion, what will your new title be?	-76.56610107421875	-84.63092041015625	-23.740859985351562	-23.89309310913086	0.3100701178755145	0.2823210830431136	0.027749034832400876	-23.740859985351562	-23.89309310913086	0.15223312377929688	1.1644316615027264	False
8679	not	[NO CONTEXT]	no, of course not. Go ahead.	no, of course. Go ahead.	Don't I know you?	-44.72845458984375	-45.35833740234375	-18.484153747558594	-19.11833953857422	0.41325268035877305	0.4214955977991014	-0.008242917440328346	-18.484153747558594	-19.11833953857422	0.634185791015625	1.885486336395433	False
8688	not	[NO CONTEXT]	not yet. But I wonder if I can get my parents’consent.	yet. But I wonder if I can get my parents’consent.	Let me guess, your parents want you to marry a Chinese man, right?	-80.47686767578125	-81.39279174804688	-34.867286682128906	-34.883201599121094	0.4332584963743797	0.428578512297536	0.0046799840768436685	-34.867286682128906	-34.883201599121094	0.0159149169921875	1.0160422337990493	False
8692	not	[NO CONTEXT]	well, she's alright, but not really my cup of tea. What about the blond with the red dress?	well, she's alright, but really my cup of tea. What about the blond with the red dress?	Oh, that's Janice. She's just new in town. You have a thing for blonds, eh?	-85.33012390136719	-95.662841796875	-52.86751937866211	-53.272430419921875	0.619564544870127	0.5568769379968609	0.06268760687326613	-52.86751937866211	-53.272430419921875	0.4049110412597656	1.4991691299274388	False
8698	not	[NO CONTEXT]	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	No, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.	-122.87099266052246	-126.6398811340332	-96.73206901550293	-97.79541778564453	0.7872653009548137	0.7722323876957824	0.015032913259031333	-96.73206901550293	-97.79541778564453	1.0633487701416016	2.896052984594801	False
8699	not	[NO CONTEXT]	of course. But I'm afraid I'm not much of a dancer ...	of course. But I'm afraid I'm much of a dancer ...	Don't worry. I'm not much of a dancer myself.	-70.22467041015625	-78.80865478515625	-16.465131759643555	-18.416839599609375	0.2344636388248863	0.23369057180098218	0.0007730670239041171	-16.465131759643555	-18.416839599609375	1.9517078399658203	7.0407017103320015	False
8702	not	[NO CONTEXT]	not really. But it has puzzled me for a long time.	really. But it has puzzled me for a long time.	What's the puzzle?	-59.64727783203125	-62.56915283203125	-15.213973999023438	-15.903633117675781	0.2550656886952411	0.25417689704652957	0.0008887916487115288	-15.213973999023438	-15.903633117675781	0.6896591186523438	1.9930360286270716	False
8710	not	[NO CONTEXT]	it's not as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	it's as bad as I thought it would be. The freshmen that live nearby are really loud, especially on the weekends. But, the rent is much cheaper than private housing, so it's worth it.	Did you have to pay a deposit?	-122.80535888671875	-124.17471313476562	-19.409948348999023	-19.199857711791992	0.15805457127407316	0.1546197065980299	0.003434864676043259	-19.409948348999023	-19.199857711791992	-0.21009063720703125	0.8105107802074849	False
8711	not	[NO CONTEXT]	no, we're not. We've been drifting apart for a while.	no, we're. We've been drifting apart for a while.	But you two used to do everything together. I thought you really enjoyed each other's company.	-61.03472900390625	-68.38189697265625	-42.89430046081543	-43.93638229370117	0.7027851382459677	0.6425148210098637	0.06027031723610399	-42.89430046081543	-43.93638229370117	1.0420818328857422	2.8351131065828046	False
