particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	0	170	0	attn	9	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.517842267688952	-0.0023827364570214726	-0.0012189584431507201	0.0
not	0	176	148	attn	9	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.2571715622237234	0.11304270859920629	0.12220161330718184	0.12220161330718184
not	0	177	158	attn	9	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.621509574353695	0.0066054388880729675	0.007620863913553321	0.007620863913553321
not	0	165	14	attn	10	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.697861658202277	0.02445305718315982	0.01137223858724255	0.01137223858724255
not	0	170	0	attn	10	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5169978079042936	-0.0015382766723632812	-0.0007869503705092794	0.0
not	0	176	148	attn	10	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3679804801940918	0.002233790628837884	0.002414775990570791	0.002414775990570791
not	0	177	158	attn	10	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6069722026586533	0.021142810583114624	0.024393001726938632	0.024393001726938632
not	0	165	14	attn	11	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7213715844684176	0.0009431309170193636	0.0004386163139852891	0.0004386163139852891
not	0	170	0	attn	11	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5179319318972135	-0.002472400665283203	-0.0012648287883107916	0.0
not	0	176	148	attn	11	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.2965414451830315	0.07367282563989819	0.07964191818876394	0.07964191818876394
not	0	177	158	attn	11	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6458037868142128	-0.017688773572444916	-0.020407990820514272	0.0
not	0	165	14	attn	12	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7058061758677163	0.01650853951772069	0.0076775287734464825	0.0076775287734464825
not	0	170	0	attn	12	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.505370767492997	0.010088763738933526	0.005161201820825217	0.005161201820825217
not	0	176	148	attn	12	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3501528862750891	0.020061384547840566	0.021686790659040337	0.021686790659040337
not	0	177	158	attn	12	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6366373673081398	-0.008522354066371918	-0.009832458018832056	0.0
not	0	165	14	attn	13	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.6911481751335993	0.031166540251837738	0.01449443842657376	0.01449443842657376
not	0	170	0	attn	13	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.517294394342523	-0.001834863110592444	-0.0009386778273743	0.0
not	0	176	148	attn	13	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3454897475965095	0.02472452322642016	0.026727744442427894	0.026727744442427894
not	0	177	158	attn	13	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6264508664608002	0.0016641467809677124	0.0019199687355873191	0.0019199687355873191
not	0	165	14	attn	14	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7147272957695856	0.0075874196158514096	0.0035286363372351373	0.0035286363372351373
not	0	170	0	attn	14	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.512267777794286	0.00319175343764444	0.0016328347139722991	0.0016328347139722991
not	0	176	148	attn	14	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3640592748468572	0.006154995976072497	0.006653683793459215	0.006653683793459215
not	0	177	158	attn	14	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6316371336579323	-0.003522120416164398	-0.004063560473960766	0.0
not	0	165	14	attn	15	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7224289178848267	-0.00011420249938964844	-5.311148052329876e-05	0.0
not	0	170	0	attn	15	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.519696643477992	-0.004237112246061603	-0.0021676185512225776	0.0
not	0	176	148	attn	15	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3730583877274485	-0.002844116904518801	-0.0030745518970063477	0.0
not	0	177	158	attn	15	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6333409994840622	-0.0052259862422943115	-0.0060293540885737575	0.0
not	0	165	14	attn	16	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.70888082186381	0.013433893521626938	0.006247621356268067	0.006247621356268067
not	0	170	0	attn	16	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.51736529249894	-0.001905761267009698	-0.0009749478504874157	0.0
not	0	176	148	attn	16	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.36748037555001	0.002733895272919673	0.002955399928961079	0.002955399928961079
not	0	177	158	attn	16	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6325610801577568	-0.004446066915988922	-0.005129541199523242	0.0
not	0	165	14	attn	17	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7207782400978937	0.001536475287543304	0.0007145594688821921	0.0007145594688821921
not	0	170	0	attn	17	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.517262207834344	-0.001802676602413733	-0.0009222118788283062	0.0
not	0	176	148	attn	17	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3651629614107537	0.005051309412176019	0.0054605747432169725	0.0054605747432169725
not	0	177	158	attn	17	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6297428160905838	-0.001627802848815918	-0.0018780378108288823	0.0
not	0	165	14	attn	18	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.725701544019911	-0.003386828634473815	-0.0015750923492652668	0.0
not	0	170	0	attn	18	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5177149396193657	-0.0022554083874353203	-0.001153820049429184	0.0
not	0	176	148	attn	18	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3691691918806597	0.0010450789422700169	0.0011297529434787083	0.0011297529434787083
not	0	177	158	attn	18	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6293023526668549	-0.001187339425086975	-0.001369863885066424	0.0
not	0	165	14	attn	19	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7224870257907443	-0.00017231040530729658	-8.013538043695148e-05	0.0
not	0	170	0	attn	19	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5175315392644784	-0.002072008032548034	-0.0010599962400826173	0.0
not	0	176	148	attn	19	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3720488223162564	-0.0018345514933266749	-0.0019831898488426114	0.0
not	0	177	158	attn	19	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6315673366189003	-0.0034523233771324158	-0.00398303384355137	0.0
not	0	165	14	attn	20	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.720113820499844	0.002200894885592941	0.0010235571592104118	0.0010235571592104118
not	0	170	0	attn	20	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.517276795286881	-0.0018172640549507513	-0.0009296745163271617	0.0
not	0	176	148	attn	20	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3666991284399321	0.0035151423829975492	0.0037999449546962487	0.0037999449546962487
not	0	177	158	attn	20	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6285354867577553	-0.00042047351598739624	-0.0004851110575527644	0.0
not	0	165	14	attn	21	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.727085418171353	-0.004770702785915848	-0.002218682510897686	0.0
not	0	170	0	attn	21	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5188936308810583	-0.0034340996491279974	-0.0017568139982875892	0.0
not	0	176	148	attn	21	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.370441364519524	-0.00022709369659423828	-0.00024549319845209753	0.0
not	0	177	158	attn	21	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6294425129890442	-0.0013274997472763062	-0.0015315704362258572	0.0
not	0	165	14	attn	22	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7221540609995523	0.0001606543858847509	7.47145844662125e-05	7.47145844662125e-05
not	0	170	0	attn	22	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.516418984061793	-0.0009594528298628724	-0.0004908361242888643	0.0
not	0	176	148	attn	22	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3706643798134543	-0.0004501089905246669	-0.0004865775554016362	0.0
not	0	177	158	attn	22	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.629363402724266	-0.001248389482498169	-0.001440298898898042	0.0
not	0	165	14	attn	23	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.723856700791253	-0.001541985405816071	-0.0007171220269775857	0.0
not	0	170	0	attn	23	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5151040114854513	0.0003555197464790716	0.00018187651236057888	0.00018187651236057888
not	0	176	148	attn	23	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3724464467077544	-0.0022321758848247164	-0.0024130304173628206	0.0
not	0	177	158	attn	23	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6295798644423485	-0.001464851200580597	-0.0016900363234586952	0.0
not	0	165	14	attn	24	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7243858575820923	-0.0020711421966552734	-0.000963213844062414	0.0
not	0	170	0	attn	24	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.517794941601	-0.0023354103690698125	-0.0011947474002886476	0.0
not	0	176	148	attn	24	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.369941942619555	0.00027232820337474983	0.0002943926787833038	0.0002943926787833038
not	0	177	158	attn	24	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6299765929579735	-0.001861579716205597	-0.0021477521663322593	0.0
not	0	165	14	attn	25	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7227154705259533	-0.0004007551405162957	-0.00018637682146974434	0.0
not	0	170	0	attn	25	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5149785656678048	0.00048096556412557945	0.0002460519851148359	0.0002460519851148359
not	0	176	148	attn	25	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3718918417439316	-0.0016775709210019585	-0.0018134904543953363	0.0
not	0	177	158	attn	25	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.628407821059227	-0.00029280781745910645	-0.0003378198735150818	0.0
not	0	165	14	attn	26	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7218806876076593	0.0004340277777776791	0.00020185072996834353	0.00020185072996834353
not	0	170	0	attn	26	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5170171449058936	-0.0015576136739632318	-0.0007968427785832061	0.0
not	0	176	148	attn	26	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3715120048233957	-0.0012977340004660665	-0.001402878526759309	0.0
not	0	177	158	attn	26	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.630922645330429	-0.002807632088661194	-0.0032392370029562935	0.0
not	0	165	14	attn	27	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7207913796106973	0.0015233357747397314	0.0007084487534242794	0.0007084487534242794
not	0	170	0	attn	27	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.515276036764446	0.00018349446748411324	9.387195539485105e-05	9.387195539485105e-05
not	0	176	148	attn	27	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3709562727899263	-0.000742001966996586	-0.0008021201771232307	0.0
not	0	177	158	attn	27	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6289809569716454	-0.0008659437298774719	-0.0009990614452745645	0.0
not	0	165	14	attn	28	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7224170764287314	-0.00010236104329441886	-4.760444461663725e-05	0.0
not	0	170	0	attn	28	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5157237429367867	-0.00026421170485635415	-0.0001351652162222306	0.0
not	0	176	148	attn	28	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3712150075218894	-0.0010007366989597255	-0.0010818180192600291	0.0
not	0	177	158	attn	28	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6276572495698929	0.000457763671875	0.0005281336648541126	0.0005281336648541126
not	0	165	14	attn	29	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.723829560809665	-0.001514845424228195	-0.0007045001963590711	0.0
not	0	170	0	attn	29	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.513170543469881	0.0022889877620495547	0.00117099855949106	0.00117099855949106
not	0	176	148	attn	29	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3698719017433398	0.00034236907958984375	0.00037010838107843786	0.00037010838107843786
not	0	177	158	attn	29	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6283820569515228	-0.00026704370975494385	-0.0003080951630159685	0.0
not	0	165	14	attn	30	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.7239652077356973	-0.0016504923502602686	-0.0007675847094695684	0.0
not	0	170	0	attn	30	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.516141044466119	-0.0006815132341886354	-0.00034864800447618484	0.0
not	0	176	148	attn	30	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.371258486400951	-0.001044215578021257	-0.0011288196280497206	0.0
not	0	177	158	attn	30	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6281913071870804	-7.62939453125e-05	-8.802227747568543e-05	0.0
not	0	165	14	attn	31	utterance_final_lexical	0	prompt_without	30	29	-0.5720734066433377	-2.722314715385437	-2.722314715385437	0.0	0.0	0.0
not	0	170	0	attn	31	utterance_final_lexical	0	prompt_without	27	26	-0.5607280386121649	-2.5154595312319303	-2.5154595312319303	0.0	0.0	0.0
not	0	176	148	attn	31	utterance_final_lexical	0	prompt_without	44	43	-0.4451634016903964	-1.3702142708229297	-1.3702142708229297	0.0	0.0	0.0
not	0	177	158	attn	31	utterance_final_lexical	0	prompt_without	38	37	-0.7613577842712402	-1.6281150132417679	-1.6281150132417679	0.0	0.0	0.0
not	0	178	288	attn	0	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4568033838272094	0.0006007337570190785	0.0008368862787179822	0.0008368862787179822
not	0	178	288	attn	1	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.452381558418274	0.00502255916595451	0.006996961300949616	0.006996961300949616
not	0	178	288	attn	2	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.451883692741394	0.005520424842834437	0.007690541358266454	0.007690541358266454
not	0	178	288	attn	3	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4599884128570557	-0.0025842952728272195	-0.003600199304125601	0.0
not	0	178	288	attn	4	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4422887229919434	0.015115394592285059	0.021057358911311542	0.021057358911311542
not	0	178	288	attn	5	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4369994688034058	0.02040464878082271	0.028425854860338415	0.028425854860338415
not	0	178	288	attn	6	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.393372597694397	0.06403151988983158	0.08920274543445668	0.08920274543445668
not	0	178	288	attn	7	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.3714942312240601	0.08590988636016839	0.11968164642154895	0.11968164642154895
not	0	178	288	attn	8	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4484819459915161	0.008922171592712358	0.012429537869421246	0.012429537869421246
not	0	178	288	attn	9	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4207562875747681	0.03664783000946037	0.0510543409977416	0.0510543409977416
not	0	178	288	attn	10	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4225820350646972	0.03482208251953134	0.048510879764087515	0.048510879764087515
not	0	178	288	attn	11	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.3916545009613037	0.06574961662292478	0.09159623766730655	0.09159623766730655
not	0	178	288	attn	12	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4629829359054565	-0.005578818321227974	-0.007771889709783537	0.0
not	0	178	288	attn	13	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.448110909461975	0.009293208122253427	0.012946431379812403	0.012946431379812403
not	0	178	288	attn	14	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4498839902877807	0.007520127296447798	0.010476340433803598	0.010476340433803598
not	0	178	288	attn	15	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4546724033355714	0.0027317142486571466	0.003805569681024207	0.003805569681024207
not	0	178	288	attn	16	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4524496412277221	0.004954476356506365	0.006902114676504116	0.006902114676504116
not	0	178	288	attn	17	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4571717977523804	0.00023231983184812677	0.00032364633629468483	0.00032364633629468483
not	0	178	288	attn	18	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4557018327713012	0.001702284812927335	0.0023714645394293196	0.0023714645394293196
not	0	178	288	attn	19	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4602770519256592	-0.002872934341430655	-0.004002304351817272	0.0
not	0	178	288	attn	20	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4545166444778443	0.002887473106384153	0.004022558404060755	0.004022558404060755
not	0	178	288	attn	21	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4556944465637207	0.0017096710205077859	0.0023817543153968218	0.0023817543153968218
not	0	178	288	attn	22	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4528758192062379	0.004528298377990625	0.00630840323887591	0.00630840323887591
not	0	178	288	attn	23	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4576589393615722	-0.0002548217773437056	-0.0003549939494588836	0.0
not	0	178	288	attn	24	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4579144191741944	-0.0005103015899659002	-0.0007109046123353925	0.0
not	0	178	288	attn	25	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.457186222076416	0.00021789550781248224	0.0003035517124714567	0.0003035517124714567
not	0	178	288	attn	26	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4576442766189575	-0.0002401590347289595	-0.00033456718309312277	0.0
not	0	178	288	attn	27	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4566579484939575	0.0007461690902710316	0.0010394932296629268	0.0010394932296629268
not	0	178	288	attn	28	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4572213363647462	0.00018278121948234194	0.0002546337588071547	0.0002546337588071547
not	0	178	288	attn	29	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4572960186004638	0.00010809898376473726	0.00015059342878444808	0.00015059342878444808
not	0	178	288	attn	30	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4577654504776	-0.0003613328933715909	-0.0005033753089100145	0.0
not	0	178	288	attn	31	utterance_final_lexical	0	prompt_without	39	38	-0.739584059715271	-1.4574041175842285	-1.4574041175842285	0.0	0.0	0.0
not	1	120	47	attn	0	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.036722183227539	0.0037393569946289062	0.0025933757471415654	0.0025933757471415654
not	1	123	392	attn	0	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.509270065360599	-0.04500785138871932	-0.06860654105427258	0.0
not	1	126	147	attn	0	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.28222589977717	0.0019190473071597491	0.002284637974374254	0.002284637974374254
not	1	130	56	attn	0	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.7737023830413818	0.05251919726530718	0.04223443431940166	0.04223443431940166
not	1	120	47	attn	1	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.03121280670166	0.009248733520507812	0.006414322365666642	0.006414322365666642
not	1	123	392	attn	1	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4602528148227267	0.004009399149152992	0.006111622724524761	0.006111622724524761
not	1	126	147	attn	1	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2845316418146684	-0.00038669473033858814	-0.00046036252578342924	0.0
not	1	130	56	attn	1	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.6101652830839157	0.2160562972227733	0.17374628649124632	0.17374628649124632
not	1	120	47	attn	2	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.036043167114258	0.004418373107910156	0.003064297331422309	0.003064297331422309
not	1	123	392	attn	2	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.3746986786524455	0.08956353531943417	0.13652383247067498	0.13652383247067498
not	1	126	147	attn	2	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2815550202030246	0.0025899268813052156	0.0030833243567298984	0.0030833243567298984
not	1	130	56	attn	2	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.8107079416513443	0.01551363865534472	0.012475623904421359	0.012475623904421359
not	1	120	47	attn	3	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.045262336730957	-0.0048007965087890625	-0.0033295214259399745	0.0
not	1	123	392	attn	3	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4434741536776226	0.02078806029425717	0.03168773598408449	0.03168773598408449
not	1	126	147	attn	3	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2846776651123823	-0.0005327180280525479	-0.0006342041866200365	0.0
not	1	130	56	attn	3	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.827388529976209	-0.0011669496695199122	-0.0009384275034215517	0.0
not	1	120	47	attn	4	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.029186248779297	0.011275291442871094	0.007819811644594422	0.007819811644594422
not	1	123	392	attn	4	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4739698105388217	-0.009707596566941978	-0.014797520918209094	0.0
not	1	126	147	attn	4	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2796747947143297	0.004470152370000147	0.0053217447103253	0.0053217447103253
not	1	130	56	attn	4	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.82737102607886	-0.0011494457721710205	-0.0009243513704757106	0.0
not	1	120	47	attn	5	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.0228395462036133	0.017621994018554688	0.012221473362836483	0.012221473362836483
not	1	123	392	attn	5	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4719976319207086	-0.0077354179488289265	-0.011791282025324638	0.0
not	1	126	147	attn	5	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2841998298289412	-5.488274461140641e-05	-6.533825508589473e-05	0.0
not	1	130	56	attn	5	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.8207905540863674	0.005431026220321655	0.004367475744733882	0.004367475744733882
not	1	120	47	attn	6	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.04172420501709	-0.001262664794921875	-0.0008757024966119441	0.0
not	1	123	392	attn	6	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4672853151957195	-0.0030231012238397525	-0.004608185279348108	0.0
not	1	126	147	attn	6	utterance_final_lexical	0	prompt_without	83	82	-0.4441662157996226	-1.2841449470843298	-1.2124745926614535	0.07167035442287628	0.08532401089877588	0.08532401089877588
not	1	130	56	attn	6	utterance_final_lexical	0	prompt_without	45	44	-0.5827055225769678	-1.826221580306689	-1.8292907973130543	-0.00306921700636531	-0.0024681764158066112	0.0
not	1	120	47	attn	7	utterance_final_lexical	0	prompt_without	106	105	-0.5985736846923828	-2.040461540222168	-2.048551559448242	-0.008090019226074219	-0.005610713201479699	0.0
not	1	123	392	attn	7	utterance_final_lexical	0	prompt_without	38	37	-0.808233638604482	-1.4642622139718797	-1.4663562046156988	-0.002093990643819099	-0.003191919868195368	0.0
